time,angle,ctrl_BIClong,ctrl_BICshort,ctrl_BRA,ctrl_TRIlong,ctrl_TRIlat,ctrl_TRImed,tau_id,sim_angle_deg,sim_vel_deg_s,sim_acc_deg_s2,used_angle_deg,used_vel_deg_s,used_acc_deg_s2
0.59,19.8310185,0.009202837,0.011384663,0.0012858384,0.03475551,0.08451306,0.11303939,2.0655122,13.739489,11.799952,-112.90828,19.738525478981234,-3.097199258699927,214.67879640831356
0.6,19.721804,0.009253751,0.011440404,0.0012887873,0.034754682,0.08453083,0.11307543,2.065968,13.84599,10.650139,-121.088554,19.724445982175798,-0.81258138794982,250.65143341977387
0.61,19.635005999999997,0.009427568,0.011650446,0.0012970283,0.034735788,0.084504,0.113051206,2.0655897,13.940525,9.453472,-126.022675,19.736129011814253,1.878406121158743,289.43554221923745
0.62,19.602306,0.009789265,0.012094743,0.0013134291,0.034690436,0.084414646,0.112944074,2.0642142,14.022911,8.238672,-127.9324,19.778419135033158,4.859488441219941,330.9351130870708
0.63,19.578086,0.010576904,0.01306732,0.0013484091,0.03458775,0.084195755,0.11266858,2.0610566,14.09326,7.0348444,-126.77694,19.874358525682712,8.302803329058664,374.1665347848535
0.64,19.772953,0.010878931,0.013441425,0.0013615923,0.03454743,0.08410525,0.11255129,2.0586245,14.152054,5.8793983,-121.68175,19.9472150376243,12.31305099257678,417.8122376093701
0.65,19.8863105,0.012247007,0.015132885,0.0014212439,0.034369368,0.083716474,0.112054005,2.0527983,14.199877,4.782337,-115.53317,20.11827934785197,16.69679352463983,459.8782561171994
0.66,20.065012,0.013326978,0.016468965,0.0014674873,0.034229215,0.08340196,0.11164479,2.0466745,14.237769,3.789202,-104.588554,20.29316187680587,21.602226253709336,498.343365299227
0.67,20.337823,0.0148081435,0.018299066,0.0015303001,0.03404104,0.08298249,0.111099645,2.0386178,14.266985,2.921597,-91.3688,20.51623021312248,26.892834682562313,532.5519852417017
0.68,20.656862500000003,0.01664908,0.020570233,0.0016072976,0.03381308,0.08247606,0.1104408,2.0283778,14.289064,2.207893,-75.16124,20.789417314638623,32.43823686824139,564.0904086775973
0.6900000000000001,21.317226,0.018902507,0.023344621,0.0017000072,0.033542927,0.08187923,0.10966406,2.0154698,14.305853,1.6789234,-55.706573,21.119228157471127,38.33900948461658,593.4850094483239
0.7000000000000001,21.585913,0.021599652,0.026656752,0.001808806,0.03323195,0.08119707,0.10877624,1.9994193,14.319534,1.3680948,-32.73382,21.50972767856538,44.43184143255719,620.9875284086675
0.71,22.207518,0.024925772,0.030727807,0.0019399985,0.032866113,0.080403626,0.10774553,1.9791886,14.33264,1.3105639,-6.058659,21.975629158003535,50.74632411035541,650.9997527241418
0.72,22.5465,0.029259296,0.03600907,0.0021064617,0.032416202,0.079443894,0.10650396,1.9528083,14.348118,1.5478169,24.985453,22.54655014811558,57.230453862462724,683.6027240507182
0.73,22.927561,0.033523213,0.04118117,0.002263748,0.032001715,0.07856033,0.10535549,1.9231104,14.369489,2.1370823,62.05644,23.148685800795448,64.05571129592686,717.1142379788535
0.74,24.000702,0.039170682,0.047992527,0.002466001,0.031488024,0.077491045,0.10397736,1.8854616,14.400574,3.108491,102.3005,23.862215109679358,71.20613927898484,751.9250329213219
0.75,24.3665915,0.045515507,0.05559275,0.0026829771,0.030956252,0.0763983,0.10257195,1.8409863,14.44578,4.5206184,148.71326,24.647736825464538,78.92522202562434,786.0841066816195
0.76,25.7746585,0.052735046,0.064174175,0.0029179703,0.03040119,0.07527501,0.1011331,1.7890339,14.510054,6.4273524,200.80103,25.50297470074974,86.97401382506048,818.0183541159079
0.77,26.308327,0.060424186,0.07323801,0.0031541465,0.029862372,0.07419693,0.09975561,1.7310655,14.598891,8.883736,258.68533,26.394450138607837,95.47981996804805,847.0547670968965
0.78,27.747374999999998,0.07082187,0.08537066,0.0034599712,0.02919243,0.07289488,0.098113745,1.6599553,14.718204,11.93131,320.94467,27.41668806705971,104.38453212027125,871.4788818399591
0.79,28.24504,0.08105896,0.0971841,0.0037363977,0.028607994,0.071765296,0.0966896,1.5840808,14.874946,15.674133,394.1623,28.438889307032305,113.18002888830256,888.5124280273146
0.8,29.328873,0.09542697,0.113546625,0.0041067735,0.027855175,0.0703561,0.09494164,1.4919856,15.076604,20.1659,473.03473,29.60491362458716,122.131865580557,898.3729590051264
0.81,30.475536,0.111439854,0.13150108,0.0044824816,0.027120491,0.06900024,0.09327083,1.3901252,15.332247,25.564207,568.5039,30.81954167303801,131.1127892486973,903.0647973085481
0.8200000000000001,31.091546,0.1317526,0.15387371,0.0049226643,0.026291369,0.067505375,0.09145108,1.2733735,15.652433,32.018723,679.7347,32.1360926797567,140.09315405502343,904.9621239252424
0.8300000000000001,34.0119785,0.15710215,0.18120514,0.0054218695,0.025385184,0.06590624,0.08952328,1.1410924,16.050053,39.76194,815.44965,33.55190621956194,149.03573495062426,904.2957182244984
0.84,34.0119785,0.18924639,0.21500526,0.0059947507,0.024379577,0.06417052,0.08745137,0.99192363,16.541183,49.113,984.77435,35.07193354157904,158.03491170158733,899.4251438509054
0.85,36.552227,0.23353396,0.26009032,0.0066599636,0.023272872,0.062303748,0.0852451,0.8218252,17.146378,60.519375,1201.2225,36.73042843494139,166.83595190099285,890.4143216234141
0.86,38.323277,0.2887639,0.31434673,0.0073792404,0.022108573,0.060380895,0.08299089,0.63650185,17.893494,74.71171,1494.6155,38.4722910938836,175.56289682122716,874.5787728044421
0.87,40.256508,0.36522767,0.38634732,0.008242071,0.020746903,0.05819672,0.08045781,0.43135202,18.819637,92.61435,1885.3542,40.348083436969596,184.31445981843967,848.4069765353725
0.88,42.248558,0.4575774,0.46900147,0.00901341,0.019586558,0.05637034,0.07834376,0.22059427,19.976751,115.711334,2432.378,42.24365515501121,192.893333112145,811.6069234048088
0.89,44.317917,0.58270407,0.57527477,0.009894249,0.018267289,0.054356918,0.07603873,-0.00492068,21.433914,145.71635,3159.8748,44.26466012866868,201.0672322690269,763.8435355552116
0.9,46.247032,0.70792997,0.67647314,0.010714048,0.017373756,0.0530098,0.074487075,-0.22681317,23.286552,185.26392,4164.812,46.25865236894549,208.5712488084131,704.1998700008604
0.91,47.2750395,0.85246277,0.7881087,0.011641089,0.016535856,0.051782012,0.07308376,-0.46451572,25.647606,236.10521,5354.173,48.37873100215367,215.33609581581237,636.2266523652509
0.92,50.577484,0.9454738,0.8584684,0.0119703235,0.01641126,0.051583067,0.07281969,-0.7078361,28.647888,300.0282,6731.8276,50.5553481702739,221.37799795187016,564.2567670355227
0.93,51.7147005,0.9199623,0.8389277,0.011108693,0.017462274,0.053000547,0.07432419,-0.95247126,32.395027,374.71387,7865.259,52.78041458518687,226.62943115469113,490.60229604431163
0.9400000000000001,54.02981,0.77024436,0.7126246,0.008735507,0.019944083,0.056290023,0.07785915,-1.1964053,36.905678,451.06525,8040.679,55.07276057065915,230.95988938918106,420.5412607030461
0.9500000000000001,56.4060595,0.56762123,0.5125403,0.0049949507,0.023967661,0.06146236,0.08341956,-1.4312134,42.06242,515.6742,6804.0615,57.396672570760494,234.69274637067326,358.33777232538023
0.96,60.020866,0.4028389,0.31836677,0.0012443865,0.028558884,0.0671875,0.089571506,-1.6548493,47.63665,557.4228,4396.611,59.783955971373985,237.68533319703278,302.20317728845805
0.97,61.223258,0.29030076,0.16113141,4.8571115e-07,0.032957762,0.07254644,0.09533395,-1.8576657,53.37055,573.3901,1681.5382,62.19220977921835,240.1962102295195,250.49110049593588
0.98,66.069095,0.22574486,0.053158313,3.3723816e-07,0.036190994,0.07643888,0.09954417,-2.0383105,59.034466,566.39166,-737.014,64.68427083152292,242.54505496416937,203.07264718679
0.99,67.29357,0.17837998,2.7870742e-06,6.1625116e-07,0.039504297,0.0804081,0.103822336,-2.1815045,64.455376,542.09094,-2559.1453,67.12783609051074,244.53718362261264,158.51120448738007
1.0,70.978825,0.14179532,2.8884463e-06,6.3734365e-07,0.042634018,0.08415267,0.10785214,-2.28895,69.516136,506.0762,-3792.7656,69.6205742569576,246.08807371816908,116.13336448834521
1.01,73.43785,0.1212417,1.1370482e-06,2.508154e-07,0.04477511,0.08678018,0.110712074,-2.3975272,74.14889,463.27487,-4507.4736,72.0383448303818,247.295287164598,73.73578198399713
1.02,75.88868500000001,0.11876288,5.4233713e-08,1.2069381e-08,0.045157965,0.08741409,0.11149424,-2.5470295,78.30701,415.81192,-4998.393,74.47492408718918,247.87985146806588,30.287122834517447
1.03,78.341133,0.12410743,0.0,0.0,0.04431373,0.08663596,0.11079518,-2.7026658,81.961494,365.449,-5303.7954,76.93788566119653,247.75356309867834,-13.546013941832527
1.04,79.569626,0.13430256,0.003553845,0.00096778525,0.042628627,0.08488344,0.10906808,-2.8613582,85.10215,314.06525,-5411.3013,79.38062483489455,247.40725676255977,-56.136605604932136
1.05,82.0109,0.14292787,0.022118323,0.0014939109,0.041313406,0.08349756,0.1076849,-3.023787,87.73445,263.23044,-5353.489,81.81716035183075,246.599174155587,-92.89253802314423
1.06,82.913635,0.15203796,0.043602705,0.002012194,0.03993304,0.08203372,0.10620554,-3.192371,89.8768,214.23503,-5159.7803,84.28538797084084,245.42095692495224,-120.51475998933844
1.07,86.660866,0.16332819,0.06957553,0.0026110695,0.038407125,0.08042693,0.10457038,-3.3643074,91.55739,168.05827,-4862.943,86.74609742145181,244.01314323388715,-140.62452827148434
1.08,87.920353,0.17865527,0.104390025,0.0033930314,0.036604825,0.07855893,0.102664545,-3.5375075,92.813095,125.57128,-4474.369,89.17343907453728,242.31625768198896,-154.8568326000439
1.09,92.74965,0.20392053,0.16090657,0.00463021,0.03417935,0.07610481,0.10016562,-3.7176285,93.690475,87.737686,-3984.3123,91.64904413206474,240.5175899079502,-165.27519583379865
1.1,93.92589,0.24244407,0.24500027,0.006423624,0.03126373,0.07322194,0.09723189,-3.8972836,94.251495,56.102493,-3331.55,94.07422186187046,238.7555340981864,-179.2296451697715
1.11,96.24569,0.2965935,0.35782707,0.008758403,0.028239552,0.070288025,0.09424169,-4.0751305,94.580826,32.93275,-2440.0403,96.4364995887605,237.02471401723128,-199.49587028674293
1.12,98.5313,0.37673908,0.51868373,0.011971077,0.024942646,0.06715048,0.09104841,-4.257228,94.79275,21.192245,-1236.41,98.8199980963919,235.18570601653377,-224.9331032299023
1.1300000000000001,100.79963,0.48339143,0.72247463,0.015824249,0.021863751,0.06425141,0.08809035,-4.4354634,95.04502,25.226923,424.8979,101.12234652930597,233.12533988267876,-257.922421077973
1.1400000000000001,103.03637,0.6314146,1.0,0.020654518,0.018731112,0.061338082,0.08512265,-4.614137,95.54256,49.754025,2582.9858,103.40349808995192,230.4543416662163,-299.61799889297527
1.1500000000000001,105.25944,0.93191427,0.99999875,0.030680668,0.012331892,0.055567335,0.07935436,-4.7913437,96.538765,99.62097,5251.563,105.64253204066429,227.33800069118547,-348.69305676111776
1.16,107.47734,0.99999946,0.9999989,0.059991024,5.7328663e-08,0.03960117,0.063595615,-4.9712462,98.26121,172.24362,7648.001,107.894805179501,223.51342729791952,-405.28418202688266
1.17,108.591925,0.999999,0.999998,0.08667382,9.352206e-08,0.025240364,0.049331453,-5.1446724,100.732666,247.14584,7888.065,110.04876715064844,218.85186289440833,-467.0435050810626
1.18,111.94094,0.9999995,0.99999905,0.10199076,4.214903e-08,0.015512932,0.03955066,-5.3225317,103.81692,308.4257,6453.472,112.24274249444434,213.74707419250694,-529.8039856739223
1.19,113.025255,1.0,0.99999994,0.10263848,2.323374e-09,0.012834631,0.036615357,-5.49371,107.32088,350.39587,4419.944,114.34215731088361,208.17917676145356,-592.1993989431907
1.2,117.24485,1.0,1.0,0.09950946,0.0,0.013142597,0.036695395,-5.665397,111.04118,372.0308,2278.4043,116.43795059317151,201.87457242873705,-654.7789518972685
1.21,118.26996,1.0,1.0,0.09555736,0.0,0.014805734,0.0380414,-5.8328667,114.78865,374.7464,285.98367,118.47464522554299,195.05191504643403,-719.7835040379838
1.22,121.22147,1.0,1.0,0.094702534,9.725687e-09,0.0148777,0.037962392,-5.996078,118.40913,362.04764,-1337.3234,120.45406066187984,187.69691082922662,-786.3958124557255
1.23,122.187294,1.0,1.0,0.09810723,1.6568896e-08,0.011367378,0.03450063,-6.1541386,121.78365,337.45242,-2590.1606,122.36327356426808,179.50638241823265,-853.663004050185
1.24,124.980855,0.9999992,0.99999785,0.104693845,1.6383784e-07,0.0044846265,0.027820341,-6.3022833,124.82598,304.2328,-3498.4084,124.14238937335479,170.85391795922135,-921.6698220453834
1.25,125.89181,0.9999997,0.99999917,0.11580637,4.9737967e-08,4.209508e-08,0.01601633,-6.4430027,127.47854,265.2562,-4104.684,125.82437783514676,161.4273719725827,-987.9258341645395
1.26,127.64392,1.0,1.0,0.12935859,3.3517014e-10,2.8459102e-10,0.00023346713,-6.5693865,129.70767,222.91306,-4459.2197,127.32939312671408,151.22932504153303,-1048.3273069806503
1.27,130.004425,1.0,1.0,0.14976752,8.416475e-12,7.148065e-12,6.9058682e-12,-6.69081,131.49872,179.10474,-4613.518,128.77111635378165,140.233339020513,-1100.331749054591
1.28,130.004425,1.0,1.0,0.17367707,4.0278662e-11,3.4156306e-11,3.326783e-11,-6.798647,131.21129,-28.74239,-21888.693,130.04861706713285,128.80243212957384,-1142.0799506258288
1.29,132.06477,1.0,1.0,0.21987909,4.2725454e-10,3.5774958e-10,3.505479e-10,-6.905151,130.64221,-56.908154,-2966.179,131.30815398412486,117.095942236958,-1169.9112109427547
1.3,133.20903,1.0,1.0,0.27347523,7.5332e-10,6.232165e-10,6.134548e-10,-6.998789,129.84032,-80.18965,-2451.8096,132.4141100796575,105.16020521532118,-1183.7599722981834
1.31,134.14848,1.0,0.99999994,0.3349789,1.0232445e-09,8.3729296e-10,8.270201e-10,-7.08404,128.86389,-97.64229,-1837.9633,133.4201273181342,93.27577182622849,-1185.0010240310273
1.32,135.30723,1.0,0.99999994,0.4035604,1.1837602e-09,9.598945e-10,9.50617e-10,-7.156648,127.780716,-108.31748,-1124.2203,134.27645759702472,81.30156954750726,-1175.1781105745395
1.33,135.63057,1.0,0.99999994,0.48181522,1.3758009e-09,1.1070271e-09,1.0985314e-09,-7.2228856,126.667,-111.371895,-321.6646,135.0573912281793,69.6409275207202,-1158.6193456014155
1.34,136.19972,0.99999994,0.9999999,0.56796485,1.4605801e-09,1.1686068e-09,1.161439e-09,-7.2756705,125.60531,-106.16886,547.9387,135.67961195557646,58.22339604400608,-1140.361510444504
1.35,136.39518,0.99999994,0.9999999,0.66432405,1.5965461e-09,1.2716613e-09,1.2653546e-09,-7.3230114,124.68023,-92.508064,1438.6395,136.23681976968325,47.0776082510842,-1119.8540893009554
1.36,136.743875,0.99999994,0.9999998,0.76670504,1.577013e-09,1.252652e-09,1.2475712e-09,-7.356382,123.97269,-70.75461,2290.8887,136.62873923963912,36.25238041276286,-1093.720416286018
1.37,137.02705,0.99999994,0.9999998,0.872548,1.4929837e-09,1.1840614e-09,1.1800821e-09,-7.3788133,123.55206,-42.062195,3021.641,136.89179725926286,25.559395223637605,-1063.6687994148526
1.3800000000000001,137.04973999999999,0.99999994,0.9999998,0.9788705,1.3434095e-09,1.0643519e-09,1.0613418e-09,-7.3953695,123.468315,-8.37514,3547.6343,137.08576412985764,14.912147012649996,-1033.1816922891803
1.3900000000000001,136.878675,1.0,1.0,1.0,0.0,0.0,0.0,-7.398821,123.746086,27.777708,3807.3105,137.1261739795103,4.523562571384245,-1004.7668492794202
1.4000000000000001,136.80453,1.0,1.0,1.0,0.0,0.0,0.0,-7.403244,124.36249,61.63966,3566.053,137.17795696024152,-5.67868981900159,-977.95835376844
1.41,136.412745,1.0,1.0,1.0,0.0,0.0,0.0,-7.392539,125.26197,89.94857,2981.254,137.05261404791455,-15.44177183389462,-951.5216297344188
1.42,136.099825,1.0,1.0,1.0,0.0,0.0,0.0,-7.377275,126.37445,111.24769,2243.0425,136.87377129450448,-24.479238825235267,-925.9154592703097
1.43,135.73732,1.0,1.0,1.0,0.0,0.0,0.0,-7.351296,127.626564,125.21173,1470.5741,136.56905510840846,-33.26924806870218,-900.8024343560564
1.44,135.37661500000002,1.0,1.0,1.0,0.0,0.0,0.0,-7.317771,128.94843,132.18665,734.5381,136.1752138526405,-42.10520690977497,-878.4332517046136
1.45,135.19911,1.0,1.0,1.0,0.0,0.0,0.0,-7.278432,130.27733,132.88933,74.00064,135.71215244546036,-51.0022628311444,-862.2239623316525
1.46,134.76,1.0,1.0,1.0,0.0,0.0,0.0,-7.2282724,130.2762,-0.11199376,-14006.568,135.12089569514345,-59.66330684408503,-852.2010464227911
