time,angle,ctrl_BIClong,ctrl_BICshort,ctrl_BRA,ctrl_TRIlong,ctrl_TRIlat,ctrl_TRImed,tau_id,sim_angle_deg,sim_vel_deg_s,sim_acc_deg_s2,used_angle_deg,used_vel_deg_s,used_acc_deg_s2
0.74,86.264595,0.121753916,0.059538186,0.017968709,0.030827953,0.081764504,0.11797412,-7.0290704,97.49229,261.8514,-6323.541,87.6412331321409,267.45004140015226,-342.2365303557328
0.75,90.08816,0.13146378,0.08116234,0.018440304,0.029285293,0.08016008,0.11636995,-7.2238016,99.53911,204.68275,-6020.515,90.30620244447286,264.0330341603804,-361.9594752952829
0.76,92.512146,0.14325117,0.107752375,0.018997343,0.027630618,0.07846137,0.11466032,-7.408695,101.04919,151.00792,-5652.5776,92.88653182700915,260.2864150027984,-382.4247504046048
0.77,94.9462,0.15968297,0.14589712,0.019804463,0.025398718,0.076228246,0.11242065,-7.5865726,102.063614,101.442154,-5219.8447,95.42095883540115,256.24893371531857,-407.49286150238066
0.78,98.66994,0.18543112,0.2064488,0.020970883,0.02286708,0.07375631,0.10993665,-7.759685,102.63176,56.81463,-4699.7915,97.942779232313,251.87657609304637,-438.9635455145117
0.79,98.66994,0.22285235,0.2939818,0.022645257,0.019776165,0.07081712,0.106990576,-7.92154,102.81608,18.432167,-4042.1147,100.35616414121716,247.43971015196703,-476.8970669028471
0.8,103.48583199999999,0.29327622,0.4540595,0.025648477,0.015351998,0.066748776,0.10294548,-8.083472,102.698204,-11.787848,-3182.5151,102.83119793476203,242.70248206871173,-518.7248995638382
0.81,103.48583199999999,0.39913893,0.6778966,0.029721053,0.010985278,0.062804565,0.09900009,-8.234566,102.40056,-29.764362,-1893.1337,105.20195267070336,237.35374066110404,-564.4766124425391
0.8200000000000001,108.04382799999999,0.55814457,1.0,0.035563968,0.005917786,0.058282945,0.094495535,-8.382381,102.10455,-29.600386,17.26865,107.58587099700519,231.51855482499147,-616.9404798805574
0.8300000000000001,109.155266,0.9499018,0.99999785,0.048667394,1.5297992e-07,0.05034281,0.08671682,-8.522455,102.076,-2.8555515,2816.5386,109.91133266155053,224.90041494037985,-677.188081778951
0.84,111.40264,0.9999986,0.99999714,0.09745892,1.4683054e-07,0.023115965,0.060563803,-8.653914,102.64398,56.79824,6282.2305,112.15996298062657,217.76636845146493,-745.9724704166301
0.85,113.590744,0.99999577,0.999991,0.158561,3.409652e-07,1.4488703e-07,0.03268435,-8.777417,103.94279,129.88046,7696.3975,114.33824566165183,209.93006338138676,-825.6469012416187
0.86,114.685897,0.99999785,0.9999954,0.20650458,1.465516e-07,1.2374335e-07,0.009237356,-8.888927,105.92818,198.53896,7230.5293,116.36648105577478,201.37522594045657,-911.623799067363
0.87,117.92984,1.0,1.0,0.24146533,4.3639994e-10,3.7056608e-10,6.0780425e-09,-8.995147,108.46573,253.75557,5814.9453,118.3592844361814,192.09456333596484,-998.7924501164994
0.88,120.02795,1.0,1.0,0.26356283,1.03659054e-10,8.8198e-11,8.542645e-11,-9.091148,111.386894,292.11667,4039.8652,120.21748672130889,181.8102907286276,-1087.0409392491176
0.89,122.93773999999999,1.0,1.0,0.27845803,7.490954e-11,6.371341e-11,6.223252e-11,-9.179024,114.52179,313.48956,2250.8096,121.96722598458146,170.4592916698172,-1174.1763396211309
0.9,124.758995,1.0,1.0,0.29151174,3.4652677e-11,2.9413437e-11,2.8900944e-11,-9.262184,117.71972,319.79282,663.80615,123.66193922310887,158.23303408419127,-1259.328897465566
0.91,126.38377,1.0,1.0,0.30207685,1.1425317e-11,9.676503e-12,9.548834e-12,-9.336536,120.85374,313.40167,-673.0598,125.21187189665481,144.95517577216947,-1340.4448898803776
0.92,127.82364,1.0,1.0,0.31092936,3.3474582e-12,2.830583e-12,2.8020659e-12,-9.401656,123.8215,296.77625,-1750.8508,126.598617751581,130.86945893759423,-1415.5612940656824
0.93,129.066015,1.0,1.0,0.32007876,1.17713e-12,9.943478e-13,9.865962e-13,-9.460357,126.54366,272.21643,-2586.4285,127.8740073487109,116.51420854802177,-1481.267972977362
0.9400000000000001,130.11076,0.9999999,0.99999964,0.32762086,1.4943208e-08,1.2629345e-08,1.2552911e-08,-9.508716,128.96173,241.80652,-3202.5154,128.9440409574021,101.4257562249976,-1535.1275952611254
0.9500000000000001,130.93761,0.99999994,0.99999976,0.3352273,1.08046105e-08,9.144862e-09,9.101498e-09,-9.549929,131.03517,207.34474,-3629.2207,129.8706495994081,85.98468929350688,-1578.2598286842097
0.96,131.29962,0.99999994,0.9999998,0.3431827,9.116356e-09,7.730885e-09,7.701877e-09,-9.584949,130.87555,-15.962494,-23516.82,130.66922930687727,70.04872346245885,-1607.777167024424
0.97,131.80458,1.0,1.0,0.364448,4.6881743e-12,3.951258e-12,3.939603e-12,-9.609468,130.51723,-35.831783,-2092.4648,131.23478840682145,53.811709517337846,-1623.1485245572303
0.98,132.1387,1.0,1.0,0.3910733,3.322801e-11,2.7819153e-11,2.7753282e-11,-9.632545,129.99263,-52.45965,-1751.1052,131.7720724504805,37.366920759754024,-1627.3851546820842
0.99,132.27544,1.0,1.0,0.41703132,5.3914487e-11,4.496253e-11,4.4879662e-11,-9.642671,129.34015,-65.24878,-1346.8424,132.0093818615144,20.864970753763647,-1622.2356504167965
1.0,132.19747999999998,1.0,1.0,0.44544545,8.760703e-11,7.280655e-11,7.270205e-11,-9.649856,128.60242,-73.7729,-897.6887,132.17837847968792,4.714532768644414,-1607.7646811849631
1.01,131.97701999999998,1.0,1.0,0.47158468,7.475956e-11,6.206341e-11,6.199887e-11,-9.646262,127.82515,-77.72705,-416.417,132.09379815855817,-11.478085536816673,-1584.8625265588855
1.02,131.65075000000002,1.0,1.0,0.49736798,6.5651984e-11,5.448374e-11,5.444568e-11,-9.639402,127.05453,-77.06191,70.04658,131.93268073388396,-27.07958946374634,-1554.8332594227327
1.03,131.46698,1.0,1.0,0.5180289,2.9118492e-11,2.4213014e-11,2.4205318e-11,-9.622241,126.334984,-71.954765,537.8413,131.53156013330593,-42.03664241468666,-1517.229758108176
1.04,130.96373,1.0,1.0,0.5352273,1.0916517e-11,9.1015815e-12,9.102063e-12,-9.602322,125.70573,-62.92541,950.89526,131.06938700146674,-56.95483488186443,-1472.9036391275713
1.05,130.63635499999998,1.0,1.0,0.5445011,7.356546e-13,6.162542e-13,6.1656886e-13,-9.5731535,125.19828,-50.744946,1282.7432,130.39908430631948,-71.40455529295659,-1424.0587207855797
1.06,129.93298,1.0,1.0,0.54399824,0.0,0.0,0.0,-9.535097,124.83356,-36.47232,1503.0712,129.53558423644478,-85.56963873925953,-1373.0800995007016
1.07,128.67215,1.0,1.0,0.5348583,0.0,0.0,0.0,-9.493888,124.62002,-21.354128,1592.1198,128.614008002481,-99.3684075843748,-1320.8203362070144
1.08,127.6532,0.7627363,0.3084359,0.5297503,0.008494459,0.007507242,0.0075930967,-9.443323,124.553696,-6.6319013,1550.4198,127.5013250870609,-112.4152296350761,-1270.330682930425
1.09,126.477806,0.5784835,6.157098e-06,0.5261664,0.0140035115,0.012349443,0.012456229,-9.391263,124.55153,-0.21682234,675.58154,126.3753693283773,-124.86228744034696,-1223.370425616159
1.1,124.48483,0.353286,2.042203e-05,0.521537,0.02217908,0.01966394,0.019812424,-9.3294525,124.52871,-2.2815535,-217.43993,125.0626962943527,-136.52171194674546,-1174.4561186140927
1.11,123.79992,0.17026275,1.8928897e-05,0.51784265,0.028608661,0.025603991,0.02580209,-9.263498,124.41352,-11.51945,-972.8568,123.68904238380054,-147.77410065558334,-1125.1545976747639
1.12,121.46214499999999,0.018325213,1.454001e-05,0.5148958,0.033864878,0.030621216,0.03087808,-9.1886,124.14993,-26.358385,-1562.7103,122.16039616910558,-158.6478961652545,-1079.431228906331
1.1300000000000001,119.79714799999999,1.5996887e-08,5.4536418e-08,0.5098573,0.046367187,0.042476073,0.042870503,-9.105583,123.697266,-45.266838,-1991.2775,120.50196593914771,-169.22500763359426,-1036.0943105126642
1.1400000000000001,118.939156,8.538359e-08,2.706398e-07,0.5038974,0.062259737,0.05784414,0.05845351,-9.017869,123.03562,-66.16442,-2200.7556,118.7939626888055,-179.54916131820218,-996.5226576722825
1.1500000000000001,116.25100499999999,3.9235223e-07,1.1753831e-06,0.4968903,0.08259377,0.07794498,0.07888745,-8.916777,122.15452,-88.11031,-2311.1548,116.88295202999007,-189.50854534158822,-958.175242757014
1.16,116.25100499999999,7.7673997e-07,2.2257377e-06,0.48982278,0.103191696,0.098801106,0.10015325,-8.809743,121.04599,-110.85262,-2395.027,114.9199083133936,-199.0298162576312,-918.3414939443246
1.17,112.24834,8.082458e-07,2.2338745e-06,0.48295018,0.12325984,0.11956325,0.12138919,-8.696111,119.70351,-134.24889,-2463.896,112.89664357859318,-207.79745274601572,-875.1865884957119
1.18,111.19143,8.262567e-07,2.2152497e-06,0.47625518,0.14326836,0.14066316,0.1430388,-8.572628,118.12225,-158.12498,-2514.4277,110.76155044107489,-216.39147086192077,-827.7137844958686
1.19,109.00324,6.8476743e-07,1.7909565e-06,0.4701639,0.16103029,0.15970463,0.16264798,-8.445627,116.29949,-182.2758,-2543.3586,108.62737405940057,-224.48346271618206,-777.9936340275045
1.2,106.761505,6.3934345e-07,1.6270089e-06,0.4643674,0.17874666,0.17899363,0.18257967,-8.306289,114.23633,-206.31654,-2531.766,106.35021644213987,-232.00774429019287,-727.4195211399335
1.21,104.46442,4.959531e-07,1.2202593e-06,0.45921168,0.19435956,0.19624619,0.20048502,-8.161173,111.93728,-229.90532,-2484.1694,104.04251620330822,-239.13216654444054,-679.880326160958
1.22,103.267785,4.4231902e-07,1.0441668e-06,0.45436808,0.20999202,0.21380492,0.21877584,-8.000158,109.41037,-252.69067,-2399.559,101.54978723418908,-245.63462696560234,-638.6185713190955
1.23,98.304208,2.8756216e-07,6.491014e-07,0.45028636,0.22277164,0.22839707,0.23406526,-7.8349166,106.665985,-274.43826,-2290.2708,99.05746658168674,-251.77017741184932,-603.3766739655684
1.24,97.02051,1.9017376e-07,4.0869568e-07,0.4467605,0.23403558,0.24148636,0.24785148,-7.6581106,103.71784,-294.81458,-2145.862,96.45609600468768,-257.38923591889187,-568.8907104098893
1.25,94.3953,9.164049e-08,1.8865411e-07,0.44396818,0.2426314,0.25168425,0.2586745,-7.474866,100.58224,-313.56012,-1974.1212,93.82304275320456,-262.70354835894676,-533.6692016620948
1.26,90.403615,2.8041411e-08,5.5666153e-08,0.44191533,0.24853776,0.25888145,0.26639163,-7.2850475,97.278244,-330.3995,-1773.3818,91.15523096627699,-267.7269957342969,-497.1223191105616
1.27,89.06416,2.1967676e-08,4.2265672e-08,0.4406588,0.2514152,0.26257682,0.2704406,-7.0909286,93.82744,-345.0804,-1546.0664,88.48233067014606,-272.5520233390183,-455.4396395083363
1.28,84.195232,4.2314987e-08,7.2111874e-08,0.4401161,0.2518503,0.2633684,0.27141216,-6.890024,90.253716,-357.37256,-1294.5042,85.76780765153651,-277.25603954817655,-409.3202028155856
1.29,83.063034,0.0,0.0,0.4403277,0.24960694,0.26093557,0.26896062,-6.6855564,86.582344,-367.13727,-1028.3373,83.05257373500092,-281.4782188643556,-357.01701955273745
1.3,78.78145,0.0,0.0,0.44099608,0.24611172,0.25684687,0.26468402,-6.4692183,82.83941,-374.2934,-753.6233,80.22509549515516,-284.9542213575638,-298.1055912548967
1.31,76.98146,0.013331984,0.021123268,0.44141024,0.244266,0.25461316,0.26231518,-6.2516475,79.05016,-378.92484,-487.7437,77.42226647477088,-287.4969354698924,-232.69008534382533
1.32,74.83766,0.022348797,0.03577235,0.44165584,0.2433401,0.25344452,0.26105505,-6.0232296,75.24701,-380.31528,-146.42886,74.51738980338006,-289.36116108877235,-161.2577723561957
1.33,70.6135375,0.030932434,0.04901678,0.44191515,0.24242038,0.2522529,0.2597582,-5.791682,71.46208,-378.4928,191.92728,71.60607256376248,-290.31754353375686,-85.28158792046148
1.34,70.6135375,0.05124416,0.079722635,0.44242853,0.24047801,0.24971597,0.25699365,-5.611772,67.725006,-373.70773,503.92426,68.70108195851942,-290.7034232809368,-4.223031636382388
1.35,66.68994,0.06467671,0.09847232,0.44284785,0.2389513,0.24764104,0.2547013,-5.391135,64.057434,-366.7568,732.0128,65.74572428215927,-290.38405577360567,77.17728863303786
1.36,63.12091,0.07674656,0.11476306,0.44324294,0.23752643,0.24564749,0.2524773,-5.115073,60.483295,-357.41382,983.92145,62.8444308141557,-289.23481228393837,156.90914324067205
1.37,60.99332,0.08427658,0.12469721,0.4435479,0.23641188,0.24402122,0.2506384,-4.7815356,57.02692,-345.63766,1240.165,59.88373241328869,-287.42877237825655,237.7989920286031
1.3800000000000001,55.815183000000005,0.092304185,0.135218,0.44383,0.23535353,0.24243453,0.24882908,-4.41088,53.706936,-331.99823,1436.3896,56.96856379635758,-284.6916681595153,320.7855565295335
1.3900000000000001,54.29243,0.09939373,0.14455007,0.44407418,0.23440388,0.24096483,0.24713606,-4.016094,50.537144,-316.9792,1581.6796,54.11589398247906,-281.200221414255,406.170762419708
1.4000000000000001,49.95709,0.10362277,0.15021607,0.4442507,0.2336874,0.23980246,0.24577644,-3.602814,47.526165,-301.09805,1672.4644,51.296847386236564,-276.5971121725759,494.56833496975406
1.41,49.95709,0.10812736,0.15631989,0.4444065,0.2330144,0.23868231,0.24445525,-3.1887136,44.675972,-285.0193,1693.2792,48.57212408582083,-271.1204947193169,583.8090401892324
1.42,45.781418,0.1123478,0.1620789,0.444542,0.23238485,0.23760514,0.24317278,-2.7828836,41.985413,-269.056,1681.1188,45.94994980404007,-265.0294584788036,669.5625325673109
1.43,44.444061500000004,0.100583375,0.14786169,0.44439235,0.2333363,0.2390772,0.2448549,-2.3724892,39.47603,-250.93845,1907.9867,43.32020691285816,-257.8994086008403,749.0102524098493
