time,angle,ctrl_BIClong,ctrl_BICshort,ctrl_BRA,ctrl_TRIlong,ctrl_TRIlat,ctrl_TRImed,tau_id,sim_angle_deg,sim_vel_deg_s,sim_acc_deg_s2,used_angle_deg,used_vel_deg_s,used_acc_deg_s2
0.5700000000000001,104.13528,2.0035908e-07,4.9611504e-07,0.79316133,0.30904466,0.2953178,0.29959086,-10.520153,106.109314,-271.24805,-607.7807,104.56705499464738,-212.018655036812,-723.7400616552134
0.58,102.02551199999999,7.204956e-08,1.7310968e-07,0.7897693,0.3154477,0.30203196,0.30661124,-10.404173,103.36851,-274.08105,-298.3491,102.43156132827659,-219.3999762749582,-735.4639719798255
0.59,100.963554,2.4498483e-08,5.675562e-08,0.78692967,0.320969,0.30790594,0.31277144,-10.27734,100.62676,-274.17395,-9.781698,100.22091572782533,-226.94751268253535,-741.956126423746
0.6,97.641485,6.5251996e-08,1.4497817e-07,0.7844197,0.32605678,0.3134002,0.31854352,-10.139143,97.908066,-271.8703,242.6002,97.93649245940595,-234.5160482951232,-743.4892384289466
0.61,96.50678,4.2415554e-08,9.0185715e-08,0.78202087,0.33138713,0.3192436,0.32469106,-9.988881,95.23177,-267.62863,446.69583,95.57632971945876,-242.04002987059977,-739.8321907658211
0.62,93.03032999999999,4.4872756e-08,9.172696e-08,0.7795027,0.33743164,0.32597098,0.33177692,-9.825714,92.61171,-262.0068,592.04333,93.13658430548388,-249.32524850877135,-729.975104699728
0.63,90.64982,7.578238e-08,1.4954645e-07,0.77671516,0.34455723,0.33402994,0.34028277,-9.649117,90.05544,-255.62627,671.94403,90.61823995529886,-256.50982624860086,-712.3033311876925
0.64,88.20764,3.74616e-08,7.160605e-08,0.7736078,0.35301837,0.34377092,0.3505962,-9.4587755,87.56413,-249.13109,684.0183,88.02451196498406,-263.4152706234395,-684.0037386151564
0.65,86.97026,5.5578276e-08,1.03174706e-07,0.7702047,0.3628278,0.35528785,0.36283833,-9.25447,85.13264,-243.15001,629.87573,85.35888496921818,-269.9549757964576,-645.0731429986414
0.66,83.137025,1.12270044e-07,2.0280254e-07,0.7665788,0.37379208,0.36843738,0.37687865,-9.035978,82.750084,-238.25475,515.5282,82.62375928895358,-276.1753180361672,-596.5881793909257
0.67,81.8419,1.70352e-07,2.9980214e-07,0.7628607,0.38565466,0.38299593,0.39250207,-8.803191,80.400856,-234.923,350.86984,79.8219126457307,-282.03554286189893,-537.3612531963463
0.68,76.99515500000001,2.1137694e-07,3.62657e-07,0.759206,0.39798003,0.39850214,0.40923557,-8.556286,78.065674,-233.51811,147.95134,76.95841615757095,-287.25726475992656,-466.8355487316252
0.6900000000000001,74.6804125,1.9696122e-07,3.295715e-07,0.7558751,0.40975782,0.41371664,0.42576146,-8.299078,75.72298,-234.2698,-79.16169,74.07711459312198,-291.69915244524964,-382.7080505948576
0.7000000000000001,71.56360000000001,1.6501106e-07,2.6919076e-07,0.7528811,0.4210237,0.42868525,0.44212782,-8.028882,73.35083,-237.2148,-310.14246,71.1255325751463,-295.1103584228572,-284.6961188577354
0.71,68.21776299999999,1.699658e-08,2.7035039e-08,0.7516035,0.4261718,0.43599764,0.45030063,-7.80847,70.92796,-242.28687,-534.14624,68.18033026367637,-297.3226462959783,-174.5649129343442
0.72,65.13017099999999,1.9536234e-08,3.0348605e-08,0.7507939,0.42976472,0.44133186,0.45632735,-7.523053,68.437935,-249.00256,-707.24054,65.18415565577118,-298.5300382233206,-52.79900154489642
0.73,62.085353999999995,1.7817288e-07,2.6988224e-07,0.7504014,0.43157914,0.44424334,0.45969296,-7.169371,65.852135,-258.58026,-1008.6422,62.17801015224709,-298.48686240368426,78.05225194402446
0.74,60.684002,0.0,0.0,0.75042564,0.43128073,0.4441242,0.45970005,-6.7582965,63.149837,-270.22934,-1226.7817,59.17430945742948,-297.153689027543,212.88369633833014
0.75,56.102270000000004,0.0,0.0,0.7508525,0.4284576,0.44011232,0.45530945,-6.3018227,60.31817,-283.16702,-1362.4851,56.185945230716925,-294.41241938057135,347.5542449126681
0.76,54.57088,0.016125102,0.02289286,0.75114006,0.42648107,0.43710226,0.4519335,-5.812656,57.351776,-296.63922,-1418.7798,53.227037697427626,-290.17149999075167,479.6120062561919
0.77,50.019627,0.0314751,0.04448578,0.75144124,0.4243252,0.43363672,0.44797307,-5.303587,54.260193,-309.1582,-1318.3928,50.3122176690189,-284.6770039637289,606.8619360174051
0.78,47.026748999999995,0.047754172,0.066772155,0.7517939,0.42170194,0.42924574,0.44288307,-4.7867594,51.061916,-319.82782,-1123.6321,47.45543783549127,-277.87991533959075,728.5471920578465
0.79,44.032944,0.06618011,0.09153974,0.7522107,0.41851544,0.4237271,0.43640238,-4.2819824,47.781036,-328.08807,-869.90106,44.71738637220348,-269.8966748418005,841.7822717546348
0.8,41.1377795,0.044539817,0.061806034,0.75206125,0.42010555,0.4262917,0.43929157,-3.776707,44.44557,-333.54617,-574.79926,42.02564157518515,-260.8966827489401,943.1591229329151
0.81,38.443884,0.047671847,0.06596048,0.7521683,0.4194404,0.42504486,0.4377752,-3.2922938,41.056587,-338.89877,-563.6891,39.478403304585356,-251.07213576147853,1030.9855253403505
0.8200000000000001,35.880018,0.057122875,0.0783971,0.7523866,0.41802838,0.42238376,0.4345363,-2.8211234,37.667595,-338.89893,-0.017933967,36.99691959630492,-240.41547192537044,1103.6734841576254
0.8300000000000001,33.430645,0.071545534,0.0971124,0.7527291,0.41595432,0.41835958,0.4295691,-2.377417,34.332916,-333.468,571.9414,34.628146928590354,-229.06322673731802,1160.3743291710166
0.84,31.1179085,0.08888724,0.11926004,0.75318235,0.4134537,0.4133408,0.42326432,-1.9657878,31.107656,-322.52597,1152.3195,32.37875612584209,-217.17413644964287,1200.0700652097935
0.85,29.0073105,0.11089186,0.14692716,0.75379455,0.41035184,0.4069333,0.415089,-1.5979637,28.045422,-306.22345,1716.8417,30.308860050592408,-204.8680333700591,1222.7318938479443
0.86,27.126021,0.1290849,0.16949393,0.75442106,0.40753692,0.40087855,0.40721688,-1.2573599,25.197409,-284.8014,2255.9897,28.32410249372415,-192.43930041781306,1229.064099803572
0.87,25.4394255,0.14739682,0.19207074,0.7551046,0.40470278,0.39459816,0.39896145,-0.9609307,22.606213,-259.1196,2704.5881,26.527594257077986,-180.05593578491826,1219.8277869427627
0.88,23.889265,0.15460916,0.20130013,0.75558555,0.4030102,0.39061716,0.3936144,-0.6849245,20.30535,-230.08632,3057.5386,24.78170949313858,-167.90913044887682,1194.8316928326751
0.89,22.435291,0.15902358,0.20716597,0.7559655,0.4017674,0.38758677,0.3895084,-0.44259578,18.313484,-199.18648,3254.1082,23.17680480301896,-156.16551447074065,1153.8396275681837
0.9,21.093076,0.15828829,0.2069935,0.7561567,0.40130132,0.3863358,0.38776588,-0.22735693,16.636868,-167.66174,3319.9177,21.682171540823884,-144.9582388519379,1099.4886902263484
0.91,19.9049725,0.15176149,0.1999615,0.75612384,0.4016725,0.38713524,0.38878733,-0.035457708,15.270259,-136.6608,3264.7556,20.283258660987705,-134.23158568395377,1035.2978962701768
0.92,18.8615425,0.14066042,0.18726292,0.7558658,0.40284932,0.39003566,0.3926682,0.13435538,14.198178,-107.208084,3101.71,18.982803432959248,-124.15476605360172,965.0597646281556
0.93,17.91005,0.12537259,0.16934115,0.75538313,0.4048355,0.3951597,0.39958882,0.28440323,13.396823,-80.1355,2851.0547,17.7755727231398,-114.79557006031379,892.3596333573555
0.9400000000000001,17.02227,0.10991343,0.1508495,0.754798,0.40714502,0.40130714,0.40793478,0.40892437,12.835769,-56.105427,2530.6428,16.724981135441435,-106.19097153217709,818.360756645638
0.9500000000000001,16.18265275,0.08745254,0.12385949,0.75392383,0.410659,0.410895,0.42099175,0.52512974,12.481177,-35.459198,2174.285,15.697994698546784,-98.51104112965558,744.2167176171829
0.96,15.37218025,0.06624153,0.09789005,0.7529998,0.41436806,0.42124578,0.4351289,0.6204615,12.294362,-18.681522,1766.8823,14.816738526522064,-91.64772819975164,671.6507099538268
0.97,14.5905865,0.039622396,0.06525121,0.75184363,0.41920286,0.43502304,0.45398393,0.7105269,12.235186,-5.9175806,1344.1898,13.947315180685166,-85.35927307447177,601.3643269217594
0.98,13.8328165,0.011906921,0.030860703,0.7505851,0.42462924,0.45081416,0.47564375,0.79076254,12.260806,2.5620267,893.0002,13.138390696046987,-79.69293130636335,533.9990683096006
0.99,13.0731445,1.1221828e-09,0.0,0.749125,0.43120015,0.4702961,0.5024095,0.86321634,12.327269,6.6462245,430.113,12.37625610080843,-74.57069311359368,471.2930350809554
1.0,12.3081645,1.7142182e-10,2.072253e-10,0.74734336,0.43957016,0.49552628,0.5371114,0.9289836,12.3930235,6.5755186,-7.446161,11.655001624227648,-70.03136813603695,414.9897209708762
1.01,11.555756,1.6069279e-09,1.9632007e-09,0.7454276,0.4487982,0.52385336,0.57617223,0.98867637,12.421939,2.8914952,-387.97003,10.973001110982903,-66.16770463437578,365.92557209711117
1.02,10.814900000000002,1.6675691e-09,2.0525497e-09,0.7434897,0.4582928,0.5535581,0.6172918,1.0431478,12.381836,-4.0102363,-726.83167,10.325121194492885,-62.72097555355184,324.6818779155185
1.03,10.081596000000001,1.2845103e-09,1.5893202e-09,0.7416237,0.46751323,0.5830025,0.6582706,1.0931273,12.24477,-13.706605,-1021.13916,9.706661508843087,-59.7137945602944,290.7321225299502
1.04,9.369145,6.905025e-10,8.5738316e-10,0.73991424,0.47594446,0.61054265,0.69686204,1.1391227,11.98807,-25.670036,-1259.887,9.114826004517765,-57.09082182972587,264.56332415273596
1.05,8.689069,2.284258e-10,2.842722e-10,0.7384324,0.4831489,0.6346847,0.7309683,1.1816678,11.595663,-39.240677,-1429.1445,8.545827073966594,-54.76037043306715,247.00280139266897
1.06,8.03339015,2.880266e-11,3.5889444e-11,0.7372635,0.48863244,0.6536588,0.75805867,1.2204604,11.0592575,-53.640503,-1516.467,8.006941550129076,-52.394501432237604,237.5054526444976
1.07,7.3985114,4.5970097e-08,5.7306842e-08,0.7364485,0.492157,0.6663989,0.776499,1.2561634,10.37933,-67.992805,-1511.4626,7.492226617569889,-50.051351126525475,235.22254489124052
1.08,6.8014426,2.0368157e-08,2.5780466e-08,0.73604643,0.49361694,0.6723953,0.7855107,1.2888702,9.565389,-81.39415,-1411.3158,7.003279401297909,-47.64303499968193,237.90370900915525
1.09,6.243427,0.0,0.0,0.73606986,0.49302688,0.67145437,0.7847174,1.3190877,9.62171,5.632122,9164.867,6.535231726304261,-45.09134271991718,244.14396650017193
1.1,5.725023,9.103588e-09,1.1346419e-08,0.73468214,0.5001584,0.69522345,0.8178997,1.347046,9.703287,8.157759,265.97858,6.08684679771039,-42.59323304449303,253.04928935071868
1.11,5.2663302000000005,2.1461934e-12,2.6764866e-12,0.7331211,0.50818825,0.7229125,0.85695225,1.3727282,9.765779,6.2491717,-200.99617,5.66073801890608,-40.012211232131335,262.3557777224904
1.12,4.8784253500000005,1.6185525e-11,2.0192133e-11,0.731527,0.5163875,0.751959,0.89826083,1.3960314,9.81144,4.5662003,-177.23625,5.261229307218044,-37.3693580479197,269.94992232816173
1.1300000000000001,4.59129,2.925814e-11,3.6508786e-11,0.72995347,0.524502,0.78133047,0.9402985,1.416981,9.844197,3.2755933,-135.91577,4.890702810024707,-34.67885636316824,275.7288513011116
1.1400000000000001,4.479722,2.963761e-11,3.6986463e-11,0.72843325,0.53237325,0.81033933,0.9820217,1.4356879,9.867196,2.2999246,-102.74914,4.549997629912147,-31.908514125854886,279.57214679096944
1.1500000000000001,4.0963027499999995,1.4476458e-10,1.8066686e-10,0.72691345,0.5403059,0.8398934,1.0,1.4522014,9.882865,1.566868,-77.19928,4.240938632155957,-29.08889017226537,280.4227734926047
1.16,3.9709125,1.03639236e-10,1.2934061e-10,0.7253703,0.54842734,0.8703994,1.0,1.4667883,9.893173,1.0308912,-56.44453,3.9610072302848622,-26.247391313354637,278.3649111673033
1.17,3.7412575500000003,7.5124185e-11,9.375009e-11,0.723859,0.55641425,0.9007231,1.0,1.4794133,9.899641,0.6467175,-40.4579,3.7131443898001066,-23.423186612518112,272.2573089786305
1.18,3.6227399499999997,5.031183e-11,6.278199e-11,0.7224064,0.56411755,0.93027073,1.0,1.4903744,9.903332,0.36912787,-29.23338,3.4935119179173486,-20.695964422639495,261.2890709599333
1.19,3.50223315,2.7648474e-11,3.4498928e-11,0.7210389,0.57138693,0.9584236,1.0,1.4997324,9.905013,0.1680967,-21.17089,3.302575070396944,-18.098123799178566,246.04521446445892
1.2,3.3722092,1.2129518e-11,1.5133766e-11,0.71977067,0.5781425,0.98480505,1.0,1.5076622,9.90525,0.023681361,-15.208597,3.1381972890192293,-15.680656384215265,226.87155395657726
1.21,3.2620696000000002,7.05061e-14,8.796349e-14,0.7185658,0.5845866,1.0,1.0,1.514308,9.904469,-0.07812424,-10.721301,2.998543357296704,-13.496787729178095,204.81656132444436
1.22,3.1459582,3.0603694e-08,3.8178566e-08,0.7173684,0.59090364,0.9999999,0.9999999,1.5198154,9.903062,-0.14070901,-6.5908957,2.8814582720753696,-11.563033255188563,181.27494263050193
1.23,2.9928533,2.35541e-08,2.938244e-08,0.7162099,0.59713507,0.99999994,0.9999999,1.5243325,9.90139,-0.16715302,-2.7848585,2.784493594538737,-9.88211001779851,157.73040880962319
1.24,2.9135444,1.6944124e-08,2.113584e-08,0.71510786,0.6030759,0.99999994,0.99999994,1.5279857,9.899634,-0.17559169,-0.8886896,2.7054384796738744,-8.44639513626681,135.73993046728302
1.25,2.6658181,1.0929062e-08,1.36322e-08,0.7140763,0.60864526,0.99999994,0.99999994,1.5308765,9.897881,-0.17531377,0.029267969,2.6424738189391266,-7.215120262046592,116.56201441173674
1.26,2.589674,5.48736e-09,6.8443877e-09,0.7131401,0.61369854,1.0,1.0,1.5328602,9.896174,-0.17067467,0.4885514,2.5990566942902755,-6.158427880637171,101.46788102753904
1.27,2.46959135,5.586204e-08,6.915016e-08,0.71224993,0.61838,0.9999997,0.9999995,1.5348921,9.89454,-0.16342974,0.7629753,2.5544011712742027,-5.223943139775734,91.65555394494433
1.28,2.45059155,2.0292095e-08,2.474642e-08,0.71144724,0.6227235,0.9999998,0.9999997,1.5363016,9.89299,-0.1549664,0.8912859,2.523317188603447,-4.36294286776675,87.82327019615353
1.29,2.4814903,1.5787702e-09,1.3817117e-09,0.7106666,0.62695587,0.9999999,0.9999998,1.5381944,9.89153,-0.14598857,0.94546956,2.481434353546909,-3.5152148939236305,90.23487249812311
1.3,2.5297468,0.0,0.0,0.7099336,0.63093865,0.99999994,0.9999999,1.5399061,9.890155,-0.13750927,0.8929669,2.4434164560036824,-2.6127283601370257,98.7051774267486
1.31,2.5641504499999996,0.0,0.0,0.7092521,0.63464546,0.99999994,0.99999994,1.5413744,9.88886,-0.12952004,0.84135765,2.410699270209353,-1.6012782150241591,112.99666552737222
1.32,2.59614215,0.0,0.0,0.708634,0.6380077,1.0,1.0,1.5424446,9.887642,-0.12186504,0.80616,2.3867897921453602,-0.400548847859595,133.0031416265088
1.33,2.6463695,0.0,0.0,0.70809996,0.64090705,1.0,1.0,1.5428851,9.886499,-0.11424617,0.80235475,2.3769331137061336,1.053359821252055,158.514285839245
1.34,2.67545,0.0,0.0,0.70768845,0.6431294,1.0,1.0,1.542283,9.885437,-0.10620105,0.8472431,2.3904030347547613,2.8034475033343575,189.40338876257314
1.35,2.7822782999999998,0.0,0.0,0.70739454,0.64470696,1.0,1.0,1.540997,9.884467,-0.09698079,0.9710001,2.419117131770632,4.886203378196027,225.18665289780392
1.36,2.8223712,0.0,0.0,0.7072647,0.64538205,1.0,1.0,1.5384605,9.883602,-0.086485825,1.1052405,2.4755334802189846,7.321296062297236,265.11535164997997
1.37,2.96651025,0.0,0.0,0.70731765,0.645058,1.0,1.0,1.5347083,9.882861,-0.0741137,1.3029274,2.5584499848485653,10.14881411591016,308.66387078573496
1.3800000000000001,3.0779047,0.003638775,0.0042916094,0.707544,0.64379334,0.9978517,0.99689907,1.5293761,9.882266,-0.059541892,1.5345787,2.6751979623066013,13.44762797220011,355.20693709289355
1.3900000000000001,3.20597055,0.011921058,0.014617929,0.7078974,0.64185315,0.99065304,0.98651534,1.5222182,9.881899,-0.036653806,2.4103785,2.829986102482044,17.240680157069534,404.5059477406932
