time,angle,ctrl_BIClong,ctrl_BICshort,ctrl_BRA,ctrl_TRIlong,ctrl_TRIlat,ctrl_TRImed,tau_id,sim_angle_deg,sim_vel_deg_s,sim_acc_deg_s2,used_angle_deg,used_vel_deg_s,used_acc_deg_s2
0.0,10.038953,2.6793801e-08,3.345613e-08,1.42248675e-08,0.048143428,0.14957502,0.20825532,0.44894823,10.0936165,12.987685,909.9404,9.963739206457166,4.347219229204581,32.169179527853515
0.01,10.038953,0.0,0.0,0.0,0.044947896,0.1339711,0.1824768,0.44270095,10.270351,17.673504,493.4705,10.007545687201711,4.661524526882296,29.14308283057521
0.02,10.054549999999999,0.0,0.0,0.0,0.04328377,0.12822321,0.1743694,0.4359022,10.465793,19.544111,196.99661,10.055143485580876,4.942584287405845,25.823932057253238
0.03,10.115432,0.0,0.0,0.0,0.04238699,0.12616777,0.17218763,0.42863578,10.659965,19.417229,-13.362162,10.105928903643923,5.186917894631268,22.185699660590526
0.04,10.1232665,0.0,0.0,0.0,0.04187867,0.12574238,0.17244995,0.4209859,10.83888,17.89147,-160.68,10.159298243440109,5.391044732414611,18.202358093289995
0.05,10.141342999999999,0.0,0.0,0.0,0.041614313,0.12597606,0.17348808,0.4130373,10.992919,15.403963,-261.9631,10.214647807018697,5.551484184611914,13.847879808054564
0.06,10.179612,0.0,0.0,3.2956007e-10,0.041456748,0.12636273,0.17459075,0.40487525,11.115672,12.275343,-329.47968,10.271373896428944,5.664755635079221,9.09623725758717
0.07,10.268282,0.0,0.0,9.739408e-10,0.04133877,0.12669846,0.17549656,0.39658573,11.203117,8.7445345,-371.83478,10.328872813720112,5.727378467672576,3.9214028945907393
0.08,10.3238125,0.0,0.0,4.059131e-05,0.041224994,0.12689923,0.17611447,0.3882554,11.253034,4.9915824,-395.22897,10.386540860941459,5.73587206624802,-1.841744079716784
0.09,10.405312,0.0,0.0,0.00031464838,0.0411069,0.12696373,0.17646343,0.37997147,11.264567,1.1534331,-404.20126,10.443774340142246,5.686755814661597,-7.960336666091523
0.1,10.5480105,0.0,0.0,0.00052809104,0.04095052,0.12682629,0.17647803,0.37182206,11.237908,-2.6659074,-402.2205,10.49996955337173,5.57654909676935,-14.546606836128973
0.11,10.586336,0.0,0.0,0.0006978692,0.040751483,0.12649359,0.17618093,0.36389574,11.174055,-6.385347,-391.69974,10.554522802679175,5.401771296427321,-21.729185100409538
0.12,10.6875865,0.0,0.0,0.00083578634,0.040509015,0.12597877,0.17560007,0.35628185,11.074639,-9.941636,-374.5182,10.606830390113837,5.15894179749154,-29.570735554944644
0.13,10.7582285,0.0004968235,0.0003776529,0.0009412654,0.04025882,0.12538682,0.17487918,0.3490702,10.941782,-13.285702,-352.16858,10.656288617724977,4.8270923805076595,-38.04804930183533
0.14,10.787052,0.0016289976,0.0017930069,0.0010159168,0.040027626,0.12480067,0.17413455,0.3423511,10.777954,-16.382788,-326.15875,10.702293787561855,4.403506956033896,-47.1162746119441
0.15,10.8099975,0.0026583574,0.0030799657,0.0010776415,0.039791867,0.12417285,0.17331475,0.33621538,10.585982,-19.197153,-296.38495,10.74424220167373,3.8952328655616206,-56.53548451739947
0.16,10.8099975,0.0035982695,0.004253182,0.0011340892,0.039576527,0.123575345,0.17251757,0.33075395,10.36902,-21.69622,-263.1806,10.781530162109862,3.2972292536196854,-66.01749548541085
0.17,10.781748749999998,0.0044868086,0.0053603873,0.0011875785,0.03937392,0.12299672,0.17173429,0.32605806,10.130375,-23.864525,-228.34744,10.81355397091951,2.5980136782979875,-75.23568698772387
0.18,10.7832365,0.0053448225,0.006427827,0.0012393676,0.039179955,0.1224317,0.17096195,0.3222188,9.873395,-25.69799,-193.0849,10.839709930151935,1.795902439481333,-83.73608557739621
0.19,10.808498,0.0061778724,0.0074626477,0.0012897905,0.03899367,0.121881194,0.17020416,0.31932724,9.889738,1.634264,2878.4006,10.859394341856087,0.9116679393762412,-91.07980697692437
0.2,10.822275000000001,0.0054317303,0.0065341573,0.0012446338,0.03913933,0.12217851,0.17053428,0.3180873,9.915275,2.5537026,96.82746,10.867831040578261,-0.04954579785410244,-97.00503836671938
0.21,10.822275000000001,0.0049174707,0.0058948197,0.0012134275,0.039242808,0.1224053,0.17079942,0.3183464,9.935211,1.9936515,-58.979824,10.86606831188803,-1.0634288081497214,-101.37364616833757
0.22,10.840878,0.004547401,0.00543466,0.0011909781,0.039319795,0.122586854,0.17102179,0.32056993,9.950156,1.4944881,-52.56764,10.850936236410117,-2.10436807563566,-103.99765997425526
0.23,10.8437165,0.00426322,0.005081049,0.0011737557,0.039380986,0.122741565,0.17121889,0.3241412,9.961249,1.1092926,-40.56552,10.826615976217935,-3.1643349515850074,-104.76568683484243
0.24,10.842358,0.0039871424,0.00473725,0.0011570308,0.039442226,0.122904815,0.17143252,0.32946908,9.9692,0.79507375,-33.09086,10.790295896696106,-4.213259721706744,-103.71113757870923
0.25,10.832671,0.0037028976,0.0043830452,0.0011397989,0.039506733,0.12308291,0.17166944,0.3364079,9.974722,0.55220073,-25.57732,10.742926842629377,-5.237366411766747,-101.00183379759878
0.26,10.7888725,0.0033848383,0.003986518,0.0011204812,0.03958005,0.12328915,0.171946,0.34517547,9.978483,0.37614977,-18.54019,10.682964285570911,-6.2270182601506985,-96.81663887355755
0.27,10.769897,0.0030363072,0.0035518121,0.0010992609,0.039661583,0.12352201,0.17226014,0.35559398,9.981057,0.25734505,-12.511503,10.611551363089802,-7.1720548220257285,-91.4235635428314
0.28,10.697138,0.0026492972,0.0030689363,0.0010756255,0.039753284,0.123786576,0.17261834,0.3677187,9.9828205,0.17640242,-8.524191,10.528223787954163,-8.061769529584197,-85.19965468600961
0.29,10.6500085,0.0022416716,0.0025601203,0.0010506485,0.039851364,0.124073304,0.17300843,0.38115373,9.984021,0.12000581,-5.9392114,10.435613080345524,-8.885853739041446,-78.38073080039716
0.3,10.489389,0.0018349256,0.0020521658,0.0010256396,0.039950967,0.124369256,0.1734135,0.3953506,9.98482,0.07996316,-4.2169514,10.337430356561239,-9.634014705350367,-71.12210320442908
0.31,10.417327499999999,0.0014336851,0.001550884,0.0010008808,0.04005087,0.12467037,0.17382774,0.41002396,9.9853325,0.0511762,-3.0315979,10.235603295826492,-10.295599726576532,-63.505006278063114
0.32,10.13482725,0.0010105184,0.0010220958,0.00097466656,0.040157303,0.12499228,0.1742708,0.42556804,9.985636,0.03032454,-2.19592,10.127342814398068,-10.876760572328994,-55.50851052460903
0.33,10.0693245,0.0006150438,0.0005277097,0.00095605606,0.04025875,0.12530485,0.17470391,0.44086152,9.985786,0.015096782,-1.6036578,10.020431169321757,-11.379626217577794,-47.1076301271535
0.34,9.8761665,0.00017450325,7.343894e-08,0.0009332488,0.040393375,0.12570767,0.17525479,0.45711863,9.985834,0.004804922,-1.0838512,9.906347311705515,-11.811089096141014,-38.479312605923596
0.35000000000000003,9.725697,0.0,0.0,0.0009051968,0.040569965,0.12622847,0.17596191,0.4734056,9.985812,-0.0022140425,-0.73917764,9.79159855807994,-12.167859254521845,-29.795464158531015
0.36,9.647232,0.0,0.0,0.00087827543,0.040770393,0.12682402,0.17677234,0.49009773,9.98574,-0.007294513,-0.5350319,9.673517550116351,-12.436668718148862,-21.091884303875947
0.37,9.398461999999999,0.0,0.0,0.0008542089,0.040987503,0.12747656,0.17766373,0.5073517,9.985627,-0.011178198,-0.40899676,9.55094753006159,-12.607323906193098,-12.435089982075906
0.38,9.3218,0.0,0.0,0.00083360926,0.041216426,0.12817302,0.17861903,0.5249263,9.985485,-0.014279719,-0.32662582,9.425556315493369,-12.68482369991338,-3.6915794774402357
0.39,9.18515,0.0,0.0,0.0008166041,0.041453425,0.12890276,0.17962396,0.54277736,9.985316,-0.016831264,-0.26870692,9.297623980064131,-12.66431340983194,5.174710294085882
0.4,9.0319605,0.0,0.0,0.0008034926,0.041693814,0.12965216,0.18066014,0.5606532,9.9851265,-0.01896215,-0.22440702,9.168932806492817,-12.557502530491789,13.938308285606258
0.41000000000000003,8.96306675,0.0,0.0,0.0007933169,0.041937426,0.13041933,0.18172428,0.57850945,9.98492,-0.020731296,-0.18631141,9.039795468376091,-12.384229642270087,22.477166680790972
0.42,8.829692000000001,0.0,0.0,0.0007867293,0.042178657,0.13118793,0.18279447,0.5960587,9.984697,-0.022189902,-0.15360795,8.912298628357842,-12.125890091530268,30.534155882292307
0.43,8.7090735,0.0,0.0,0.00078308105,0.0424163,0.13195302,0.1838632,0.61324024,9.984465,-0.023343824,-0.1215211,8.786910883644088,-11.793092616808137,37.799652276147526
0.44,8.561752,0.0,0.0,0.0007826553,0.04264603,0.13270116,0.1849122,0.62978333,9.984222,-0.024204053,-0.09059214,8.66564937715355,-11.385392026467827,44.31728504775665
0.45,8.472146,0.0,0.0,0.0007850844,0.04286578,0.13342482,0.18593058,0.6455591,9.983974,-0.024763504,-0.058916613,8.549520713247055,-10.898713365370256,50.175994204142285
0.46,8.424455,0.0,0.0,0.0007898764,0.04307434,0.1341189,0.18691064,0.6604939,9.983725,-0.025021665,-0.027187347,8.439134100443448,-10.366033630048797,55.14883343578808
0.47000000000000003,8.387353,0.0,0.0,0.00079787394,0.04326556,0.13476472,0.18782723,0.6741891,9.983475,-0.024990808,0.0032496252,8.337523614613625,-9.79076711064255,58.939992122335596
0.48,8.340373,0.0,0.0,0.0008081329,0.043439634,0.13536054,0.18867682,0.68660796,9.983228,-0.024652405,0.03563781,8.24506007309697,-9.177472165555672,61.27976153711046
0.49,8.303732499999999,0.0,0.0,0.0008203148,0.043595348,0.13590135,0.18945184,0.69775355,9.982987,-0.024018694,0.06673698,8.161812798478545,-8.565934082895886,61.891640607505245
0.5,8.1398295,0.0,0.0,0.00083181256,0.043741204,0.1364093,0.19018026,0.70815253,9.982757,-0.023112312,0.095452406,8.083914806071977,-7.948579319685579,60.53888157253192
0.51,8.1398295,0.0,0.0,0.00084471516,0.043869223,0.13686226,0.19083342,0.7172932,9.982536,-0.022034053,0.113553256,8.015261252598524,-7.3270014969891655,57.34538512975556
0.52,7.9377178,0.0,0.0,0.0008540154,0.04399848,0.13731237,0.19147837,0.7264319,9.982328,-0.020798646,0.13010238,7.946450731083389,-6.738936769091767,52.64796848478264
0.53,7.9377178,0.0,0.0,0.00086479355,0.044111844,0.13771373,0.19205685,0.7345024,9.982133,-0.01956907,0.12948872,7.885540278449143,-6.222289840898549,46.851261391582085
0.54,7.788652,0.0,0.0,0.00087368744,0.04422155,0.1380994,0.19261111,0.7422262,9.98195,-0.018315226,0.13204397,7.827119388344687,-5.765525316805328,40.747888245921274
0.55,7.6973443,0.0,0.0,0.00088123756,0.04432739,0.13846983,0.19314241,0.74964523,9.981778,-0.017105125,0.12743753,7.770886497251438,-5.38435146998297,34.70940202277544
0.56,7.623772,0.0,0.0,0.00089023286,0.044419196,0.1387972,0.19361508,0.75609976,9.981619,-0.015979094,0.118584044,7.721869944401686,-5.092670863690159,29.330086352424452
0.5700000000000001,7.5568615,0.0,0.0,0.0008953823,0.04451736,0.13913763,0.19410142,0.76292807,9.98147,-0.014874487,0.11632784,7.669919676603402,-4.862861997703221,25.432032636040482
0.58,7.541681,0.0,0.0,0.0009019605,0.044604126,0.1394436,0.19454117,0.7689788,9.981331,-0.013905491,0.10204643,7.623802595438655,-4.6511488467665,23.358843864669236
0.59,7.510881,0.0,0.0,0.0009085582,0.04468375,0.13972607,0.19494793,0.77452916,9.981201,-0.013000882,0.0952657,7.581430332787168,-4.460670169092955,23.44598586770032
0.6,7.497748,0.0,0.0,0.00091377745,0.044762023,0.14000121,0.19534267,0.77996135,9.981079,-0.01213796,0.090875626,7.539897008658068,-4.2256808164219635,25.33341421504625
0.61,7.492948999999999,0.0,0.0,0.00091950566,0.044832557,0.1402518,0.1957036,0.7848618,9.980966,-0.011348878,0.083099425,7.502374728778752,-3.952803034153601,28.75973444254391
0.62,7.508205,0.0,0.0,0.00092641584,0.04489194,0.14046787,0.19601744,0.7890067,9.98086,-0.010600826,0.078778505,7.470597015554272,-3.6663964316871924,33.78339479208823
0.63,7.513686,0.0,0.0,0.0009294887,0.04495987,0.14070402,0.19635467,0.793686,9.980762,-0.009843004,0.079807326,7.434678574349466,-3.258051837653337,39.70405878286723
0.64,7.5297804,0.0,0.0,0.00093144824,0.045029182,0.1409425,0.1966938,0.79844195,9.98067,-0.009197741,0.06795362,7.398122470044411,-2.820460370225991,45.268134191221144
0.65,7.53520535,2.1290949e-05,0.0,0.0009337559,0.045094967,0.14117013,0.19701812,0.8029033,9.980582,-0.008679993,0.05452474,7.3637860501113455,-2.3282182854859554,50.28966815140005
0.66,7.5204973,0.00010700957,0.0,0.0009395049,0.04514381,0.1413488,0.19727796,0.8060868,9.9805,-0.008244256,0.045888264,7.339258521943405,-1.769438390815798,55.530601765827896
0.67,7.4642055,0.00016352843,0.0,0.00094328116,0.04519465,0.1415297,0.19753838,0.80945283,9.980423,-0.0077535165,0.051680453,7.313299835061401,-1.177931364051745,61.513491896287746
0.68,7.449752,0.00029685735,0.0001208971,0.0009523058,0.045219257,0.14163436,0.19769822,0.8106612,9.98035,-0.0072758426,0.050304573,7.303975032794781,-0.4913531332069484,68.75665520405899
0.6900000000000001,7.433106,0.00044541582,0.0003066332,0.00096238154,0.045229495,0.14169294,0.1977944,0.81073785,9.980284,-0.0066456306,0.06636855,7.303383316958871,0.2500501200539299,78.107659071144
0.7000000000000001,7.409595299999999,0.00065059634,0.0005631605,0.00097631215,0.04521247,0.1416685,0.19777846,0.8087269,9.980225,-0.0058605457,0.08267848,7.318900236486278,1.021381564192674,89.6317486323275
0.71,7.409595299999999,0.0008125492,0.0007656414,0.0009872986,0.04519251,0.14162718,0.19773477,0.8067,9.980177,-0.0048442194,0.10703083,7.334531290819222,1.8526024523066615,102.54806864612908
0.72,7.40975565,0.0010849946,0.0011062635,0.0010057495,0.04512939,0.141458,0.19752045,0.8012907,9.980139,-0.00375341,0.11487479,7.376202199687939,2.9042827554792887,116.47479165160705
0.73,7.425897,0.0012325014,0.0012906777,0.0010157143,0.04508725,0.14133643,0.1973602,0.7974658,9.980117,-0.0022201743,0.16146734,7.4056293662768535,4.158071136040324,131.29052453330334
0.74,7.491117,0.0015501737,0.0016878146,0.0010371138,0.044996858,0.14107497,0.1970149,0.78912973,9.980111,-0.0005711659,0.17365956,7.469653510742144,5.586602772784173,146.59699700307075
0.75,7.509121,0.0018244403,0.0020306366,0.0010555194,0.044917263,0.1408333,0.19668792,0.78057474,9.980128,0.0017037163,0.23957126,7.535203232602088,7.224204987419993,162.25180446558227
0.76,7.6219115,0.0020902304,0.0023628157,0.0010732954,0.044839423,0.14059061,0.19635536,0.7714958,9.980168,0.004023374,0.24428664,7.604595471890153,9.058551745401667,179.45304418579607
0.77,7.6844654,0.0025101772,0.0028876099,0.0011012813,0.04471933,0.14022717,0.1958634,0.75845766,9.980229,0.0061356314,0.22244495,7.703941984465578,10.890479153507453,197.1730944019875
0.78,7.75176,0.0028890236,0.0033609413,0.0011263989,0.04460995,0.1398852,0.19539313,0.7453027,9.980315,0.008593111,0.2588009,7.803814987026297,12.903490219498273,214.67460912900196
0.79,7.8849344,0.0034541197,0.0040668678,0.0011636945,0.04445104,0.13940327,0.19473837,0.7274708,9.980425,0.010943752,0.24754946,7.93861713339311,15.064334809751076,232.8635404374301
0.8,8.0445185,0.004057325,0.0048201988,0.0012032394,0.044282485,0.13888654,0.19403166,0.70762104,9.980563,0.013790136,0.29975706,8.087901643179627,17.417440958031293,250.67092905962906
0.81,8.109756,0.004790625,0.00573574,0.001250986,0.044081207,0.13827458,0.19319618,0.6839821,9.980732,0.016908923,0.3284441,8.264636399505365,19.974105915865024,268.80043424303875
0.8200000000000001,8.475059,0.0056763804,0.0068412167,0.0013081955,0.043842938,0.13755573,0.19221583,0.6559205,9.980937,0.020468604,0.37487522,8.472983571530106,22.795284335243103,287.69167244418907
0.8300000000000001,8.7772665,0.0068195187,0.008267232,0.0013813378,0.043543763,0.13666673,0.19100821,0.6211517,9.981183,0.0246435,0.4396645,8.728985195458906,25.919861016586715,307.16093663417166
0.84,9.1115925,0.008212216,0.010003422,0.0014694062,0.04318963,0.13562353,0.18959172,0.57949,9.9814825,0.02989182,0.5527087,9.032686693248056,29.083368899332736,327.87545321061646
0.85,9.337432,0.009520823,0.011633552,0.001550992,0.042862877,0.13464323,0.18824469,0.53727525,9.981846,0.03637785,0.68305343,9.337116946954756,32.56385781140447,348.4511667927789
0.86,9.9482435,0.011198789,0.013722021,0.0016544631,0.04245988,0.13346544,0.1866392,0.48692617,9.982274,0.0428408,0.68062305,9.695990836364512,36.067989336390646,368.4151379230534
0.87,10.1559,0.012957832,0.015909135,0.0017613095,0.042050738,0.1322694,0.1850016,0.4331441,9.982777,0.050193865,0.77436215,10.074430579544359,39.73002690703011,388.4771531375841
0.88,10.6306595,0.014939384,0.018370135,0.0018798801,0.041607447,0.1309898,0.18325174,0.37318256,9.9833555,0.05797119,0.8190421,10.490595593171953,43.76433639191544,408.5328867807584
0.89,10.815836,0.016900878,0.020803552,0.0019951132,0.04118393,0.12976372,0.18156527,0.31087634,9.984019,0.06632759,0.88002473,10.916848685776271,47.892470942090355,430.35465045006663
0.9,11.652568500000001,0.019771885,0.024359051,0.0021616684,0.04059817,0.12815104,0.17938574,0.23063618,9.984764,0.07449864,0.8605057,11.456906661844913,52.38992384488526,455.1534581243221
0.91,11.652568500000001,0.022192843,0.027353024,0.0022980692,0.040124997,0.12681518,0.17754844,0.1532696,9.985618,0.085312314,1.1388041,11.968588580411401,57.17804002012031,481.5956100592255
0.92,12.9325215,0.025734937,0.031722963,0.0024950183,0.0394735,0.12507497,0.17520139,0.054988492,9.986574,0.09569397,1.0933079,12.606476595795998,62.01105009389998,509.484716340971
0.93,12.9325215,0.028768264,0.035458572,0.0026577786,0.038946148,0.123637095,0.17322996,-0.04035509,9.987664,0.10899029,1.400255,13.213051620312996,67.2422127342708,538.6960494111727
0.9400000000000001,13.865591,0.0331972,0.040894832,0.0028919624,0.038224306,0.12177991,0.17073527,-0.16032234,9.988882,0.12181027,1.3500924,13.960209551224185,72.74745667500044,569.6932208303753
0.9500000000000001,14.906827,0.03694115,0.045479935,0.0030812477,0.037655964,0.12028729,0.16869478,-0.27569744,9.990264,0.13821335,1.7274324,14.662954749718157,78.59296543497133,603.7878137866899
0.96,15.357447,0.042007778,0.05165961,0.003332915,0.036935113,0.11848999,0.16628082,-0.41301534,9.991803,0.15389691,1.6516595,15.48056810028352,84.89264057425837,640.0458989301935
0.97,16.741554,0.047695454,0.058566667,0.003604967,0.036189266,0.11666914,0.16383877,-0.56452584,9.993527,0.17241064,1.9497088,16.360760851203832,91.38900610281867,677.6755391418168
0.98,17.349443,0.053557917,0.06565447,0.0038728788,0.0354844,0.114967205,0.1615484,-0.7231057,9.999144,0.56158763,40.984814,17.259362136052445,98.31709868194449,716.4101092184362
0.99,18.606865,0.06188053,0.07564478,0.0042427913,0.034561828,0.112858385,0.15876108,-0.91760933,10.014606,1.5462903,103.70051,18.33266205025048,105.56878339045647,755.2180662332439
1.0,19.688583,0.07028995,0.08567092,0.004592421,0.033731747,0.11097617,0.15625542,-1.120628,10.046564,3.1958027,173.71262,19.422222626945345,113.37815798946608,794.4749054220028
1.01,20.805178,0.08002961,0.09718799,0.0049760346,0.032863982,0.1090628,0.15372498,-1.3432627,10.101996,5.543252,247.21342,20.584664881192047,121.62697431620188,833.0024265068282
1.02,21.565857,0.09246507,0.11173646,0.005441254,0.031864483,0.106943466,0.15095937,-1.5990139,10.188351,8.63535,325.63354,21.88276895040757,130.1131170931534,869.2228170219857
1.03,22.3522445,0.10494021,0.12618144,0.005865375,0.03099624,0.105110675,0.1485588,-1.8587872,10.31404,12.568987,414.25717,23.165246578900007,138.94947284531895,901.7082920042451
1.04,24.528107,0.12188852,0.14552656,0.0064187786,0.029912524,0.10293101,0.14576466,-2.1580298,10.487978,17.393803,508.10852,24.60323660425365,148.00267732720533,928.0452146172717
1.05,25.470901,0.14237066,0.1685184,0.007035845,0.028759906,0.10067419,0.14290233,-2.4855416,10.720607,23.2629,618.08344,26.13537182543914,157.37103907594715,948.3004617690448
1.06,27.394917,0.16686852,0.19550359,0.0076547195,0.027672414,0.09857652,0.14025737,-2.8304615,11.024338,30.373095,748.78534,27.70892440900484,167.1188787979088,960.9946650043493
1.07,29.082897,0.19970295,0.23081784,0.008435784,0.026347825,0.096123986,0.1372309,-3.2167718,11.413948,38.961018,904.4069,29.430799051847444,176.87995396835848,966.9371452823307
1.08,31.751585,0.23963167,0.2726129,0.009261374,0.025004873,0.09368632,0.13425776,-3.6232069,11.908344,49.439552,1103.5103,31.20509502122014,186.55755615449874,966.7869253313172
1.09,31.751585,0.2964115,0.32998347,0.0102529125,0.02347238,0.09099631,0.13103251,-4.0704365,12.531495,62.31514,1355.9473,33.123662896632084,196.18838765955024,956.3242991012764
1.1,35.619736,0.37373364,0.4049064,0.011394206,0.021769993,0.08810846,0.12761305,-4.549581,13.316357,78.48614,1702.9921,35.15032478413773,205.49141059264707,935.2151399584286
1.11,35.619736,0.4783483,0.50134736,0.012632247,0.01998583,0.08517318,0.12416937,-5.0511146,14.309403,99.304695,2192.4336,37.25189567613098,214.76379825984907,903.9020557593942
1.12,39.881185,0.6367237,0.63820654,0.014117968,0.017910456,0.08189173,0.12037333,-5.59256,15.576907,126.75033,2890.3413,39.514663453703044,223.70544493638582,861.5476281582735
1.1300000000000001,39.881185,0.82850236,0.7925477,0.015333275,0.016237099,0.07926821,0.11732612,-6.1224985,17.220274,164.33678,3958.2854,41.74145293035224,232.1372243557212,810.3875613886423
1.1400000000000001,44.8308295,1.0,1.0,0.017383138,0.01338808,0.075054355,0.11257533,-6.6772346,19.379812,215.95374,5435.859,44.10778029894402,240.19603225379632,751.4311122875712
1.1500000000000001,46.080635,0.99999964,0.99999976,0.023385651,0.006313232,0.06509087,0.10162614,-7.239698,22.229422,284.96103,7267.2607,46.56102128403599,247.34387355013826,683.1923180101525
1.16,48.635323,0.99999976,0.9999998,0.028749894,0.0011094979,0.057783544,0.09351325,-7.803896,25.86285,363.3428,8254.502,49.07094358828012,253.75342896173015,607.5713669312679
1.17,52.655519999999996,0.9999989,0.9999992,0.030152693,0.00038599264,0.056533992,0.091901764,-8.377257,30.321188,445.83386,8687.26,51.69941822171649,259.5127712895534,526.8938901365085
1.18,52.655519999999996,1.0,1.0,0.022125708,0.009128304,0.067233466,0.10292826,-8.924266,35.604797,528.36084,8691.037,54.317220800845256,264.35450726880157,444.29529258980085
1.19,56.747948,0.6238019,0.6563657,0.015691929,0.016096905,0.07580395,0.11188993,-9.451414,41.67096,606.61646,8241.215,56.990752672758376,268.29960038011285,362.4073458735196
1.2,59.55547,0.3835602,0.37517506,0.009977233,0.023255259,0.084377445,0.120926,-9.946733,48.215977,654.50134,5042.8345,59.704479203005235,271.4633906060817,280.0853100291784
1.21,60.960589999999996,0.24607389,0.17675191,0.00618812,0.029569864,0.09182903,0.12885018,-10.394005,54.890232,667.42566,1361.0782,62.414359368209766,273.76457075737113,199.52019914187073
1.22,66.49425,0.17762047,0.05318625,0.00469736,0.033705395,0.096771404,0.13421321,-10.79773,61.40391,651.36786,-1691.0736,65.20776352162483,275.24365145445904,121.76690514654439
1.23,67.8439,0.13203001,1.2257271e-07,0.0037139414,0.037577905,0.10143512,0.13927206,-11.129271,67.55841,615.4497,-3782.5955,67.9447977954699,276.14723893292955,45.382490806629974
1.24,70.48164,0.10150091,3.341173e-06,0.0030126832,0.04106732,0.10569079,0.14389105,-11.4020605,73.23432,567.59155,-5040.0103,70.71644278809188,276.34792856299543,-27.423360472887648
1.25,75.09875299999999,0.095975086,3.8866852e-07,0.003402562,0.042080875,0.10727682,0.14578453,-11.702043,78.36315,512.8826,-5761.4805,73.49614385667351,275.81433226923565,-95.89505398184542
1.26,76.581566,0.10260981,0.0,0.004180941,0.041338366,0.10690505,0.14564835,-11.991085,82.89801,453.4864,-6255.1064,76.21310847378211,274.44914136995317,-162.5118272836727
1.27,80.74699,0.11621439,0.0078529315,0.005232256,0.038837902,0.10453464,0.14343749,-12.266414,86.81824,392.02264,-6472.84,78.94929930117415,272.37282914120874,-227.26329980085484
1.28,82.12406,0.12668535,0.02776676,0.005847528,0.037128717,0.10286628,0.141848,-12.524417,90.125404,330.71658,-6456.234,81.67385837008538,269.79472639366537,-289.04902404163505
1.29,84.801445,0.13465734,0.045860175,0.0063061942,0.035719912,0.10144942,0.14046435,-12.759678,92.83678,271.13733,-6274.3794,84.3258772936186,266.65142181730664,-348.1092274543037
1.3,87.31033,0.14482734,0.06876278,0.006846924,0.03406734,0.09976621,0.13879217,-12.982026,94.97924,214.2462,-5991.291,87.01678341861219,262.893522882171,-401.91281857293404
1.31,88.51742999999999,0.15594155,0.093769334,0.0074266824,0.032363288,0.09803103,0.13704878,-13.178712,96.58821,160.89679,-5618.306,89.58700656404085,258.7280409525717,-446.88435193573207
1.32,93.501675,0.17416145,0.13492951,0.008323981,0.030154295,0.09582859,0.13483462,-13.363353,97.70606,111.78555,-5171.978,92.20985432987413,254.0186290583726,-484.3179927899332
1.33,94.74456,0.1973552,0.18716678,0.00944168,0.027763506,0.09348095,0.13246432,-13.521352,98.3859,67.98379,-4612.829,94.66638870591993,248.78371554155132,-517.4854604811994
1.34,97.10825,0.23967113,0.28354433,0.011452919,0.024168603,0.09007469,0.12905578,-13.668065,98.69294,30.703747,-3926.0173,97.18319216058745,243.32214903304737,-547.909255394349
1.35,99.36629,0.30653352,0.42983505,0.014406511,0.020059247,0.086261734,0.12523389,-13.794093,98.71788,2.494013,-2970.8096,99.59446404854947,237.629668375756,-575.4460679301284
1.36,100.530748,0.40036106,0.6224087,0.018170489,0.016139334,0.08266001,0.12159971,-13.902278,98.59166,-12.621974,-1591.8873,101.92496371390612,231.75352146780912,-599.8050443421661
1.37,104.0063,0.5402312,0.89941436,0.023283277,0.012052218,0.07895625,0.117863216,-13.997,98.49719,-9.447004,334.36084,104.25550999845044,225.83897488590662,-621.399145445727
1.3800000000000001,106.249794,0.7979189,0.9999983,0.03243048,0.0054369867,0.073151834,0.11211054,-14.0727825,98.689896,19.270632,3024.2974,106.4174924690401,219.74964848861617,-642.0570037455752
1.3900000000000001,108.43522,0.99999815,0.99999994,0.060677994,2.5975925e-08,0.056819722,0.0962801,-14.136527,99.45473,76.48277,6025.096,108.56545953386943,213.13830703745484,-665.5837804605977
1.4000000000000001,111.5939025,0.99999744,0.99999464,0.106132284,2.573451e-07,0.033245776,0.07342535,-14.187406,100.974754,152.0034,7953.191,110.65133859590983,206.27803541726263,-693.0443848800375
1.41,111.5939025,0.9999976,0.99999493,0.1375787,2.126221e-07,0.015770279,0.056196067,-14.225317,103.21274,223.79779,7560.774,112.61120704008097,199.13154083476047,-724.8788979654628
1.42,114.6405,0.99999887,0.99999756,0.1551525,9.7678154e-08,0.0037026647,0.044055656,-14.253966,106.02196,280.92212,6015.8496,114.59647246640309,191.74500976254757,-759.0326368195387
1.43,116.525925,0.9999999,0.9999997,0.15804954,1.1646164e-08,1.0283795e-08,0.038744222,-14.271948,109.21908,319.71237,4085.0603,116.45933472123293,184.1111653993928,-793.8109988333729
1.44,117.4113275,1.0,1.0,0.15496457,0.0,3.2611855e-09,0.03853019,-14.281081,112.61496,339.588,2093.1309,118.22968080421548,176.13520503660936,-831.4001187264421
1.45,120.816288,1.0,1.0,0.1513693,0.0,0.0012872474,0.03904992,-14.282511,116.040146,342.51874,308.63974,119.99101512602974,167.48269801951514,-869.465280125622
1.46,121.64666,1.0,1.0,0.14817996,0.0,0.0035763837,0.04079816,-14.277117,119.35532,331.5177,-1158.534,121.63385837553531,158.4485453307416,-910.2725331397762
